Adj Close,Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
28.404897689819336,31.727500915527344,32.04999923706055,31.667499542236328,32.025001525878906,129740400
28.787626266479492,32.154998779296875,32.217498779296875,31.579999923706055,31.747499465942383,150618000
29.022634506225586,32.41749954223633,32.60499954223633,32.03499984741211,32.07500076293945,183083600
29.159164428710938,32.56999969482422,32.657501220703125,32.307498931884766,32.622501373291016,178103600
29.68961524963379,33.162498474121094,33.282501220703125,32.787498474121094,33.07749938964844,387816800
29.221834182739258,32.63999938964844,33.6349983215332,32.39250183105469,33.6150016784668,475696000
28.79210090637207,32.15999984741211,32.897499084472656,32.07500076293945,32.540000915527344,253544400
28.01097297668457,31.287500381469727,32.15999984741211,31.145000457763672,32.15999984741211,332781600
28.86148452758789,32.23749923706055,32.532501220703125,31.325000762939453,31.524999618530273,234050400
28.805532455444336,32.17499923706055,32.64250183105469,32.064998626708984,32.375,203953200
28.156461715698242,31.450000762939453,32.11249923706055,31.44499969482422,32.037498474121094,197085600
27.979633331298828,31.252500534057617,31.6875,30.84000015258789,31.639999389648438,288564000
28.1527042388916,31.315000534057617,31.520000457763672,31.0049991607666,31.1924991607666,175763600
28.683109283447266,31.905000686645508,31.905000686645508,31.52750015258789,31.670000076293945,222201600
28.39094352722168,31.579999923706055,31.889999389648438,31.407499313354492,31.84749984741211,168143200
28.289798736572266,31.467500686645508,31.719999313354492,31.204999923706055,31.399999618530273,192640000
28.321266174316406,31.502500534057617,31.797500610351562,31.467500686645508,31.537500381469727,138776800
28.98204231262207,32.23749923706055,32.23749923706055,31.790000915527344,31.852500915527344,180814000
28.941591262817383,32.192501068115234,32.372501373291016,32.0525016784668,32.26750183105469,152832000
29.260738372802734,32.54750061035156,32.68000030517578,32.09000015258789,32.095001220703125,203531600
29.2337646484375,32.51750183105469,32.720001220703125,32.40999984741211,32.67250061035156,178532800
29.23151969909668,32.51499938964844,32.744998931884766,32.334999084472656,32.5,145819600
29.530437469482422,32.84749984741211,32.907501220703125,32.45750045776367,32.51750183105469,158921600
29.788904190063477,33.1349983215332,33.24250030517578,32.849998474121094,32.900001525878906,182384000
29.13262176513672,32.404998779296875,33.227500915527344,32.279998779296875,33.150001525878906,282790400
29.676528930664062,33.0099983215332,33.064998626708984,32.51250076293945,32.584999084472656,183332800
29.61809539794922,32.94499969482422,32.98749923706055,32.775001525878906,32.96500015258789,122933200
29.28096580505371,32.56999969482422,32.86249923706055,32.474998474121094,32.807498931884766,203538000
29.33940315246582,32.6349983215332,32.84749984741211,32.51250076293945,32.56999969482422,128451200
29.20903968811035,32.4900016784668,32.665000915527344,32.33000183105469,32.46500015258789,134670400
29.2449951171875,32.529998779296875,32.73500061035156,32.474998474121094,32.665000915527344,123934000
29.074195861816406,32.34000015258789,32.64500045776367,32.227500915527344,32.39500045776367,153800400
28.91461181640625,32.162498474121094,32.42250061035156,32.09000015258789,32.375,142507200
28.723575592041016,31.950000762939453,32.3025016784668,31.707500457763672,32.224998474121094,210699200
28.638166427612305,31.854999542236328,32.02000045776367,31.405000686645508,31.674999237060547,224301600
28.96630859375,32.220001220703125,32.334999084472656,31.962499618530273,31.979999542236328,156349200
28.901124954223633,32.147499084472656,32.54499816894531,32.119998931884766,32.29499816894531,141563600
28.581981658935547,31.792499542236328,32.08250045776367,31.77750015258789,32.04750061035156,147544800
28.525787353515625,31.729999542236328,31.809999465942383,31.427499771118164,31.524999618530273,175955600
28.678625106811523,31.899999618530273,31.962499618530273,31.592500686645508,31.75749969482422,125976400
28.61119842529297,31.825000762939453,31.969999313354492,31.684999465942383,31.93000030517578,131672400
28.74155616760254,31.969999313354492,32.07749938964844,31.80500030517578,31.8075008392334,141628800
28.45387077331543,31.649999618530273,31.954999923706055,31.600000381469727,31.927499771118164,218867600
28.68087387084961,31.90250015258789,32.01499938964844,31.770000457763672,31.872499465942383,136157200
28.550512313842773,31.75749969482422,31.90250015258789,31.719999313354492,31.8700008392334,121075600
28.79324722290039,32.02750015258789,32.45000076293945,31.780000686645508,31.802499771118164,221123600
28.656147003173828,31.875,32.29999923706055,31.875,32.21500015258789,127752400
28.48758316040039,31.6875,31.997499465942383,31.627500534057617,31.917499542236328,176267200
27.988628387451172,31.13249969482422,31.61750030517578,31.1200008392334,31.364999771118164,196645600
28.190914154052734,31.357500076293945,31.530000686645508,31.21500015258789,31.392499923706055,177482800
28.45387077331543,31.649999618530273,31.735000610351562,31.497499465942383,31.725000381469727,120955200
28.417909622192383,31.610000610351562,31.672500610351562,31.4424991607666,31.607500076293945,108844000
28.319019317626953,31.5,31.5575008392334,31.212499618530273,31.235000610351562,112241600
28.249340057373047,31.422500610351562,31.537500381469727,30.9424991607666,31.47249984741211,187787200
27.54810333251953,30.642499923706055,31.15999984741211,30.635000228881836,31.1200008392334,243046400
26.986228942871094,30.017499923706055,31.014999389648438,29.80500030517578,30.962499618530273,314380000
27.70768928527832,30.81999969482422,30.962499618530273,30.302499771118164,30.485000610351562,245418000
28.242603302001953,31.415000915527344,31.440000534057617,31.079999923706055,31.25749969482422,165762000
28.231359481811523,31.40250015258789,31.592500686645508,31.260000228881836,31.510000228881836,127072400
28.503313064575195,31.704999923706055,31.787500381469727,31.395000457763672,31.43000030517578,134596800
28.883148193359375,32.127498626708984,32.14250183105469,31.837499618530273,31.934999465942383,144889600
29.13262176513672,32.404998779296875,32.404998779296875,32.07749938964844,32.27000045776367,184658800
29.68327522277832,33.01750183105469,33.24250030517578,32.67499923706055,32.74250030517578,235600800
29.386594772338867,32.6875,33.22999954223633,32.58000183105469,33.212501525878906,307025600
28.143707275390625,31.30500030517578,31.375,30.497499465942383,30.497499465942383,461802400
28.130226135253906,31.290000915527344,31.772499084472656,31.264999389648438,31.549999237060547,203998000
27.98188591003418,31.125,31.434999465942383,30.975000381469727,31.329999923706055,168649200
27.593061447143555,30.6924991607666,30.90250015258789,30.530000686645508,30.772499084472656,177822000
27.73015594482422,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,134472400
27.642507553100586,30.747499465942383,30.875,30.5674991607666,30.787500381469727,148046800
27.503164291381836,30.592500686645508,30.642499923706055,30.427499771118164,30.579999923706055,134513200
27.26266860961914,30.325000762939453,30.65999984741211,30.227500915527344,30.649999618530273,171540000
26.61988639831543,29.610000610351562,30.642499923706055,29.3799991607666,30.375,279904000
25.76580810546875,28.65999984741211,29.424999237060547,28.3125,29.354999542236328,496554400
25.936626434326172,28.850000381469727,29.360000610351562,28.024999618530273,28.237499237060547,397250400
25.99306869506836,28.782499313354492,29.125,28.530000686645508,28.99250030517578,211612000
26.081117630004883,28.8799991607666,29.0625,28.625,28.645000457763672,154681600
27.029361724853516,29.93000030517578,29.997499465942383,29.13249969482422,29.13249969482422,219806400
25.622800827026367,28.372499465942383,29.545000076293945,28.332500457763672,29.452499389648438,388331200
26.01790428161621,28.809999465942383,28.854999542236328,27.407499313354492,28.13249969482422,404870000
25.99758529663086,28.787500381469727,29.100000381469727,28.635000228881836,29.010000228881836,194143200
26.18045425415039,28.989999771118164,29.077499389648438,28.502500534057617,28.579999923706055,171718000
26.45138931274414,29.290000915527344,29.412500381469727,28.875,29.010000228881836,163538800
26.302371978759766,29.125,29.360000610351562,29.002500534057617,29.107500076293945,138242800
25.965978622436523,28.752500534057617,29.1299991607666,28.670000076293945,29.024999618530273,193146000
25.433151245117188,28.162500381469727,28.587499618530273,27.907499313354492,28.520000457763672,274006400
23.877580642700195,26.440000534057617,27.975000381469727,26.412500381469727,27.607500076293945,513102000
23.281553268432617,25.780000686645508,27.200000762939453,23.0,23.717500686645508,648825200
23.42152976989746,25.934999465942383,27.77750015258789,25.875,27.77750015258789,414406400
24.764869689941406,27.422500610351562,27.47249984741211,26.262500762939453,26.772499084472656,387098400
25.49411392211914,28.229999542236328,28.309999465942383,27.5049991607666,28.0575008392334,338464400
25.577646255493164,28.322500228881836,28.327499389648438,27.885000228881836,28.042499542236328,212657600
25.45799446105957,28.190000534057617,28.63249969482422,28.0,28.00749969482422,224917200
24.320098876953125,26.93000030517578,27.969999313354492,26.84000015258789,27.537500381469727,307383600
25.363161087036133,28.084999084472656,28.084999084472656,27.282499313354492,27.5575008392334,247555200
24.91839599609375,27.592500686645508,28.19499969482422,27.510000228881836,28.122499465942383,212935600
24.670045852661133,27.3174991607666,27.612499237060547,27.127500534057617,27.24250030517578,199985200
25.356388092041016,28.077499389648438,28.139999389648438,27.579999923706055,27.9375,219374400
24.868724822998047,27.537500381469727,28.5049991607666,27.4424991607666,28.440000534057617,340043200
25.415088653564453,28.142499923706055,28.31999969482422,27.475000381469727,27.5674991607666,251571200
25.78536033630371,28.552499771118164,28.552499771118164,27.940000534057617,27.947500228881836,199662000
26.033706665039062,28.827499389648438,29.22249984741211,28.71500015258789,29.145000457763672,233453600
26.25270652770996,29.06999969482422,29.13249969482422,28.604999542236328,28.982500076293945,173364800
26.28205108642578,29.102500915527344,29.135000228881836,28.860000610351562,29.0625,148694000
25.71988296508789,28.479999542236328,29.122499465942383,28.43000030517578,28.915000915527344,256450400
25.61376953125,28.362499237060547,28.575000762939453,27.967500686645508,28.052499771118164,297141200
26.011127471923828,28.802499771118164,28.842500686645508,28.415000915527344,28.417499542236328,200888000
25.602481842041016,28.350000381469727,28.545000076293945,28.1299991607666,28.344999313354492,201384800
25.81018829345703,28.579999923706055,28.68000030517578,28.325000762939453,28.407499313354492,143026800
25.96371841430664,28.75,28.875,28.092500686645508,28.3125,200878000
25.89824676513672,28.677499771118164,29.172500610351562,28.5049991607666,29.110000610351562,224607600
25.385746002197266,28.110000610351562,28.642499923706055,28.110000610351562,28.462499618530273,208436000
24.62263298034668,27.264999389648438,28.377500534057617,26.96500015258789,28.207500457763672,293461600
24.902599334716797,27.575000762939453,27.885000228881836,27.1825008392334,27.542499542236328,265892000
24.740034103393555,27.395000457763672,27.405000686645508,26.827499389648438,27.267499923706055,255716400
24.920652389526367,27.594999313354492,27.752500534057617,26.887500762939453,27.002500534057617,232079200
25.010955810546875,27.69499969482422,27.842500686645508,27.267499923706055,27.469999313354492,208258800
25.130617141723633,27.827499389648438,27.934999465942383,27.4424991607666,27.657499313354492,192787200
25.010955810546875,27.69499969482422,27.9424991607666,27.352500915527344,27.934999465942383,187062400
24.721973419189453,27.375,27.547500610351562,27.052499771118164,27.547500610351562,247918400
25.313488006591797,28.030000686645508,28.06999969482422,27.372499465942383,27.5,211064400
25.196090698242188,27.899999618530273,28.1875,27.860000610351562,28.1825008392334,121868800
25.238988876342773,27.947500228881836,28.112499237060547,27.670000076293945,27.704999923706055,132197200
24.882274627685547,27.552499771118164,27.8799991607666,27.389999389648438,27.822500228881836,177849600
25.254793167114258,27.96500015258789,28.024999618530273,27.622499465942383,27.732500076293945,150694000
25.06966209411621,27.760000228881836,28.0,27.63249969482422,27.94499969482422,156930400
25.225440979003906,27.9325008392334,27.9375,27.52750015258789,27.700000762939453,119036800
25.686016082763672,28.4424991607666,28.542499542236328,27.704999923706055,27.834999084472656,195871200
25.683757781982422,28.440000534057617,28.895000457763672,28.424999237060547,28.5,167180800
26.076601028442383,28.875,28.875,28.524999618530273,28.582500457763672,166616400
26.88486099243164,29.770000457763672,29.8075008392334,29.082500457763672,29.174999237060547,237467600
26.026927947998047,28.81999969482422,29.532499313354492,28.729999542236328,29.520000457763672,265335200
25.862117767333984,28.637500762939453,29.135000228881836,28.497499465942383,28.850000381469727,279537600
26.927759170532227,29.8174991607666,29.825000762939453,29.014999389648438,29.232500076293945,342205600
27.21223258972168,30.13249969482422,30.172500610351562,29.5674991607666,29.674999237060547,204909200
26.979690551757812,29.875,30.30500030517578,29.862499237060547,30.247499465942383,197461200
27.35898208618164,30.295000076293945,30.34000015258789,29.90250015258789,30.200000762939453,128813200
27.672801971435547,30.642499923706055,30.872499465942383,30.174999237060547,30.197500228881836,182076000
27.54412269592285,30.5,30.954999923706055,30.405000686645508,30.782499313354492,179544400
27.417139053344727,30.229999542236328,30.672500610351562,30.045000076293945,30.462499618530273,158210800
27.44888687133789,30.264999389648438,30.452499389648438,30.155000686645508,30.27750015258789,132169200
27.33778190612793,30.142499923706055,30.452499389648438,30.012500762939453,30.239999771118164,135485600
26.476181030273438,29.1924991607666,29.517499923706055,29.014999389648438,29.225000381469727,236511600
26.32653045654297,29.02750015258789,29.354999542236328,28.802499771118164,29.092500686645508,180872000
26.23810577392578,28.93000030517578,29.204999923706055,28.912500381469727,29.065000534057617,130102400
25.47173309326172,28.084999084472656,28.892499923706055,28.0674991607666,28.799999237060547,183249600
25.888925552368164,28.545000076293945,28.559999465942383,27.75,27.844999313354492,152426800
25.777828216552734,28.422500610351562,28.762500762939453,28.329999923706055,28.729999542236328,110467600
26.594085693359375,29.322500228881836,29.372499465942383,28.875,28.940000534057617,186698800
26.931921005249023,29.69499969482422,29.9375,29.190000534057617,29.40999984741211,173183200
27.04982566833496,29.825000762939453,29.979999542236328,29.712499618530273,29.799999237060547,137148400
26.698383331298828,29.4375,29.9325008392334,29.334999084472656,29.8174991607666,129930000
26.954593658447266,29.719999313354492,29.837499618530273,29.280000686645508,29.332500457763672,171212800
26.76186180114746,29.50749969482422,29.8075008392334,29.479999542236328,29.802499771118164,85553200
26.711984634399414,29.452499389648438,29.602500915527344,29.399999618530273,29.572500228881836,52185600
26.82309341430664,29.575000762939453,29.852500915527344,29.4375,29.497499465942383,156721200
26.605417251586914,29.334999084472656,29.702499389648438,29.21500015258789,29.6875,139409600
26.365079879760742,29.06999969482422,29.52750015258789,29.020000457763672,29.334999084472656,133546400
26.120203018188477,28.799999237060547,29.197500228881836,28.55500030517578,29.137500762939453,166278000
26.988611221313477,29.75749969482422,29.8125,28.77750015258789,28.822500228881836,231108000
26.818553924560547,29.56999969482422,29.96500015258789,29.452499389648438,29.7450008392334,128336800
26.807220458984375,29.5575008392334,29.649999618530273,29.21500015258789,29.3799991607666,137238000
26.215431213378906,28.905000686645508,29.422500610351562,28.770000457763672,29.40999984741211,185445600
26.340139389038086,29.042499542236328,29.235000610351562,28.877500534057617,29.010000228881836,116850800
25.662185668945312,28.295000076293945,28.84749984741211,28.212499618530273,28.797500610351562,187544800
25.503469467163086,28.1200008392334,28.170000076293945,27.447500228881836,28.045000076293945,257274800
25.052263259887695,27.622499465942383,28.200000762939453,27.587499618530273,27.985000610351562,213292400
25.244991302490234,27.834999084472656,27.997499465942383,27.200000762939453,27.767499923706055,224954000
24.70989418029785,27.2450008392334,28.0625,27.2450008392334,28.0049991607666,179091200
24.041019439697266,26.50749969482422,27.3799991607666,26.452499389648438,27.227500915527344,385813200
24.335777282714844,26.832500457763672,26.842500686645508,26.392499923706055,26.81999969482422,190362400
24.313100814819336,26.8075008392334,26.93000030517578,26.612499237060547,26.850000381469727,131157600
24.626001358032227,27.15250015258789,27.212499618530273,26.799999237060547,26.8174991607666,130629600
24.49449348449707,27.00749969482422,27.25,26.987499237060547,27.25,54281600
24.220138549804688,26.704999923706055,26.922500610351562,26.545000076293945,26.897499084472656,106816800
24.65546989440918,27.184999465942383,27.357500076293945,26.71500015258789,26.739999771118164,123724800
24.333507537841797,26.829999923706055,27.174999237060547,26.795000076293945,27.145000457763672,100855200
23.866426467895508,26.315000534057617,26.75749969482422,26.204999923706055,26.752500534057617,163649200
23.886837005615234,26.337499618530273,26.342500686645508,25.5,25.65250015258789,270597600
23.288244247436523,25.677499771118164,26.462499618530273,25.602500915527344,26.4375,223164000
22.83250617980957,25.174999237060547,25.592500686645508,24.967500686645508,25.139999389648438,273829600
21.868864059448242,24.112499237060547,25.032499313354492,24.107500076293945,24.670000076293945,324377600
21.98450469970703,24.239999771118164,24.77750015258789,24.190000534057617,24.637500762939453,283192000
22.340478897094727,24.63249969482422,24.764999389648438,24.334999084472656,24.74250030517578,198957600
22.664716720581055,24.989999771118164,25.172500610351562,24.709999084472656,25.137500762939453,196616800
22.081998825073242,24.34749984741211,25.297500610351562,24.325000762939453,25.079999923706055,249758400
22.564945220947266,24.8799991607666,25.1200008392334,23.934999465942383,24.489999771118164,252680400
22.023042678833008,24.282499313354492,24.427499771118164,23.84000015258789,24.049999237060547,319335600
21.916486740112305,24.165000915527344,24.662500381469727,23.875,24.602500915527344,212350800
21.945951461791992,24.197500228881836,24.547500610351562,23.354999542236328,23.774999618530273,289337600
21.834857940673828,24.075000762939453,24.469999313354492,23.735000610351562,24.264999389648438,208646000
22.995752334594727,25.354999542236328,25.364999771118164,24.592500686645508,24.657499313354492,263202000
22.54681968688965,24.860000610351562,25.38249969482422,24.802499771118164,25.3799991607666,207178000
22.6715145111084,24.997499465942383,25.219999313354492,24.517499923706055,24.982500076293945,300308000
21.181848526000977,23.354999542236328,24.157499313354492,23.334999084472656,24.010000228881836,533478800
21.333772659301758,23.522499084472656,23.6299991607666,23.09749984741211,23.447500228881836,222715200
22.070669174194336,24.334999084472656,24.334999084472656,23.587499618530273,23.697500228881836,257666000
21.864334106445312,24.107500076293945,24.177499771118164,23.850000381469727,24.11750030517578,163774000
21.422195434570312,23.6200008392334,24.010000228881836,23.56999969482422,23.854999542236328,149428800
21.846193313598633,24.087499618530273,24.209999084472656,23.520000457763672,23.75,183857200
22.021724700927734,24.149999618530273,24.332500457763672,23.797500610351562,23.96500015258789,185886800
21.43356704711914,23.5049991607666,24.229999542236328,23.422500610351562,24.1299991607666,185672400
21.659257888793945,23.752500534057617,23.924999237060547,23.260000228881836,23.282499313354492,216085600
21.65470314025879,23.747499465942383,23.985000610351562,23.482500076293945,23.572500228881836,177324800
21.490562438964844,23.5674991607666,24.087499618530273,23.524999618530273,23.979999542236328,169374400
21.36061668395996,23.424999237060547,23.68000030517578,23.147499084472656,23.447500228881836,200298800
21.426729202270508,23.497499465942383,23.625,23.252500534057617,23.547500610351562,161405600
22.030845642089844,24.15999984741211,24.212499618530273,23.65250015258789,23.7549991607666,196231600
22.36824607849121,24.530000686645508,24.552499771118164,24.037500381469727,24.167499542236328,179452800
21.94422149658203,24.065000534057617,24.72249984741211,24.022499084472656,24.709999084472656,156084000
21.894065856933594,24.010000228881836,24.190000534057617,23.950000762939453,24.0,141496800
22.085554122924805,24.219999313354492,24.225000381469727,23.979999542236328,24.077499389648438,137123200
21.586305618286133,23.672500610351562,24.125,23.637500762939453,24.100000381469727,127770400
21.907745361328125,24.024999618530273,24.094999313354492,23.329999923706055,23.4950008392334,145022800
22.058202743530273,24.190000534057617,24.190000534057617,23.8125,24.012500762939453,110330800
22.092391967773438,24.227500915527344,24.5049991607666,24.145000457763672,24.299999237060547,115964400
22.042245864868164,24.172500610351562,24.5575008392334,24.162500381469727,24.21500015258789,140865200
22.917644500732422,25.13249969482422,25.1924991607666,24.354999542236328,24.412500381469727,201628400
22.96779441833496,25.1875,25.22249984741211,24.90999984741211,25.127500534057617,132678400
23.13876724243164,25.375,25.427499771118164,25.112499237060547,25.145000457763672,147822800
23.483003616333008,25.752500534057617,25.9375,25.342500686645508,25.592500686645508,184220400
23.223119735717773,25.467500686645508,25.707500457763672,25.239999771118164,25.59749984741211,143315600
23.03162956237793,25.25749969482422,25.440000534057617,25.100000381469727,25.19499969482422,126247600
23.052148818969727,25.280000686645508,25.395000457763672,25.0674991607666,25.327499389648438,108806800
23.063539505004883,25.292499542236328,25.559999465942383,25.037500381469727,25.352500915527344,134054400
23.312026977539062,25.565000534057617,25.56999969482422,25.375,25.559999465942383,109632800
23.371301651000977,25.6299991607666,25.727500915527344,25.44499969482422,25.477500915527344,100304400
23.84091567993164,26.145000457763672,26.295000076293945,25.962499618530273,25.989999771118164,160270800
24.157785415649414,26.49250030517578,26.577499389648438,26.147499084472656,26.15250015258789,153214000
24.119035720825195,26.450000762939453,26.61750030517578,26.239999771118164,26.3799991607666,137682800
24.146390914916992,26.479999542236328,26.625,26.297500610351562,26.584999084472656,176820800
24.14410972595215,26.477500915527344,26.912500381469727,26.28499984741211,26.482500076293945,142010800
24.328773498535156,26.68000030517578,26.822500228881836,26.302499771118164,26.3125,129777600
24.194265365600586,26.532499313354492,26.767499923706055,26.475000381469727,26.6200008392334,102814000
24.089399337768555,26.417499542236328,26.5625,26.22249984741211,26.36750030517578,104532000
23.979976654052734,26.297500610351562,26.547500610351562,26.264999389648438,26.5,77645600
24.547624588012695,26.920000076293945,26.947500228881836,26.219999313354492,26.22249984741211,124760400
24.976192474365234,27.389999389648438,27.604999542236328,27.149999618530273,27.162500381469727,182404400
24.84625244140625,27.247499465942383,27.475000381469727,27.219999313354492,27.43000030517578,103553600
25.07421875,27.497499465942383,27.5,27.049999237060547,27.19499969482422,103496000
25.33182716369629,27.780000686645508,28.047500610351562,27.5674991607666,27.604999542236328,149424800
25.033185958862305,27.452499389648438,27.6825008392334,27.354999542236328,27.377500534057617,106314800
25.295351028442383,27.739999771118164,27.7450008392334,27.299999237060547,27.5575008392334,105616400
24.743667602539062,27.135000228881836,27.604999542236328,27.030000686645508,27.487499237060547,127207600
24.77102279663086,27.165000915527344,27.4424991607666,27.042499542236328,27.227500915527344,94326800
24.853092193603516,27.2549991607666,27.65250015258789,27.207500457763672,27.24250030517578,117630000
25.176809310913086,27.610000610351562,27.625,27.165000915527344,27.334999084472656,108929200
25.541561126708984,28.010000228881836,28.084999084472656,27.700000762939453,27.700000762939453,133029200
